algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
sbp,1027_ESL,ok,4,200,0.712798,0.746788,515,2048.55,,-7.598747+0.000026*(((-123.719239*((((((((x0-x3)+(x1+x2))aq((x0aqx3)*(x1+x1)))*(((x0+x3)+(x1-x2))-((3.832000*x1)*(x0+x3))))*(-0.161105+((((x2-x0)*(x3-x1))aq((x1*x2)-(x1+x1)))*-0.058214)))*-17.858431)+(((9.225024*((((x0aq-0.785000)*(x1-x3))*((x1*x0)aq(x3*x3)))aq(((x1aq-3.476000)*(x2-x2))+((x0+x3)+(-9.847000aqx3)))))*4.321146)+-117.715092))-(((((1.003319*(x0*x3))*(((x2aqx2)*-14.814502)+13.771589))+-0.316104)*-18.660756)+(((((x0+x3)*(x0aqx1))+((33.507000+0.000000)-(x0+x0)))*-15.165697)+((25.330373+((-0.683165+(0.010137*(x2*x3)))*(((0.000000+0.000000)aq(x0*-41.140000))aq((x0aqx1)*(x0+x3)))))+((((-0.006847*(x3aqx0))+0.005716)aq(((x1-x0)aq(-40.540000--24.575000))*((x2+8.577000)*(x0+x3))))*-10019.702328))))))+(((((((144.907268+(((3.832000*x1)*(x0+-4.989774))*5.903335))aq((((0.000000+x3)*(x0aqx1))+(-37.321489-(x0+x0)))*(-526.668391+((x2*x3)*28.133161))))*19.899582)+-2.011770)*((-1.556638+(((929723818902.273438+(-815334632420.219482*(x1-x2)))aq(-1485091.806060+((x1aqx2)*2385009.030473)))*-0.000000))+(-0.001665*(((((0.000000*x2)-(x0*0.000000))*((x1+x1)aq(x1aqx2)))+(-117628.877618+(-105683.295516*(x2-x0))))aq((((x0+x3)*(x0aq0.000000))+((33.507000+x1)-102.430407))*(((-14.959000+43.738000)*(x1*x0))-(-2169.346499+(x0*512.901510))))))))*-5208.621699)+((((16.590577*(((-82981716.781161*((x2+-5.983217)*(x0+x3)))+-926956694.618968)aq((((x2+-5.983217)*(x0+x3))*954911.173055)+10291900.056665)))+145866.251033)+((-0.000001*(((((x1*-1437135087.558251)+5916057759.773445)*((x1+-4822431.468806)aq(x1aq0.000000)))+(-117628.877618+(9707221.943750*(x2-x0))))aq(-1485091.806060+((x1aqx2)*(25130920.571320+(-3335874.686208*x1))))))+(138083.081062+(((929723818902.273438+(-929723977978.870483+(x3*817625.138675)))aq((104525423902372741120.000000*(x3aqx1))+(-236443905542585974784.000000+(x1*22226423058854137856.000000))))*-32212865136753.296875))))+(((6.748660*(((((31.072000*0.000000)-(x0*0.000000))*((x1+0.000000)aq(x1aqx2)))+(-117628.877618+(9707221.943750*(x2-x0))))aq(-1485091.806060+((x1aqx2)*((x1*-230749.958109)+2883405.325342)))))+140263.765172)+(((((18163145.564187+((x1*x0)*-481558.260387))*(((-508313593.438624*x1)+2896140108.036596)aq(-9995.551706+(2007.582685*x3))))*0.000000)+((-1605975.330929*(((x1+0.000000)aq(x0*-41.140000))aq((x0aqx1)*(x0+x3))))+6097.270288))+(((((-30842.547757-(x0*x2))*((x1+0.000000)aq(x1aqx2)))+(-117628.877618+(-105683.295516*(0.000000-0.000000))))aq(((-123.642756+(74.116137*x0))+(104158.959906+-104571.275763))*(((-14.959000+43.738000)*(x1*x0))-((24.453000aq2.069000)*(x1*x3)))))*-581.032020)))))))
sbp,1028_SWD,ok,10,200,0.158281,0.631711,477,2050.05,,22.508460+0.248675*(((1.336595*((0.243281*((((16.655847+(((x3-x1)*(x1-x0))*6.557956))-(((-6.259960*(x8+x2))+-43.313528)+(-7.976390*((x4+x9)+(x2+x7)))))+(((x9+x6)aq(x5aqx2))+((((x5*x6)aq(x2-x0))*8.576655)+-4.218204)))*(0.264671+(0.007523*(((x1aqx2)aqx5)*((x3-x7)*x3))))))+(((-0.088339*(((((x9aqx6)aq(x2*x2))*-1.432152)+0.808626)*((-129.073195*((x9aq14.038000)aq(x4*x6)))+-0.016675)))+(-0.012216+(0.041491*(((-1.348311*(x4*x8))+6.642409)*((x3-x7)*x3)))))+(((-0.001848*(((x6aqx0)+((x3*384.775610)+11.438326))aq((x1*x3)+(x7-x4))))+0.413996)+((-0.180377*(((7.300781*(x5aqx2))+-4.951602)*(((x1aqx2)aqx5)*((x3-x7)*x3))))+((((4056.952358+(-15.689006*x2))+(7.436213*(x0*x2)))*-0.024831)+((-0.662199*((x1+0.000000)aq(x7+x3)))+((0.048817*(x7*x5))+((x9*0.085768)+-3.240891)))))))))+((0.906698*(((31.667567+(((2.530992+((x3aqx7)*-1.389481))*(((x1aqx2)aqx5)*((x3-x7)*x3)))*-0.439057))+(0.000206*(((((x4*x8)*-182.000810)+971.478418)+6.642409)*(19.701006+(0.088264*(-290.535361aq(x2-x0)))))))+((((16.655847+(-514.568786+(-11.744159*(x0*x2))))-(((-6.259960*(0.000000+x2))+-43.313528)+(-7.976390*((0.000000+x9)+(0.000000+0.000000)))))+(((((x0*x2)*5.995773)+364.349027)+(0.482051*(7.436213*(x0*x2))))+((((0.000000*x6)aq(x2-x0))*8.576655)+((3.376133*(x3*x8))+1156.021094))))*(((((-40999721747946744.000000*(x1aqx1))+(25894536202258728.000000+(4545433454171738.000000*x1)))*(9579.093237+(-5364.681926*x9)))*-0.000000)+((((x3-x1)*(x1-x0))*-0.000134)+0.019734)))))+((0.000000*(((((0.570022+((180509.440576*x5)+-243746.745905))*((-177.261726*x2)+277.408796))+((1787.278630+((15.688640*x2)*-62.059442))+((x4*x8)*57.904730)))*((0.004571*(x6aqx3))+-0.003775))*((((-7.815513+(x8*4.764878))*((x3-x7)*x3))*-7223.978770)+26271.174836)))+((0.030906*((-12.816816+(((x0*x2)+(x3+x1))*1.398140))*(((7.300781*(x5aqx2))+-4.951602)*(((x1aqx2)aqx5)*((x3-x7)*x3)))))+((((((-40999721747946744.000000*(x1aqx1))+(25892784174428816.000000+(x1*4546631910957116.000000)))*((0.000000*(x6*0.000000))+((1042573.420425*x6)+-2169046.245584)))*(-515918407646134796288.000000+((3770805335676003287040.000000*(x3-x7))+376804683784318156800.000000)))*0.000000)+((-0.002098*((((70.060029*x4)+-230.802334)aqx5)*((x3-x7)*x3)))+0.525638)))))))
sbp,1029_LEV,ok,4,200,0.586265,0.609976,337,2018.98,,10922.262886+9.546901*((((((x3*x2)+((((1.473517*((x2aqx1)*(x3*x0)))+3.144892)+(10.413830*((x1+x3)+(x0+x1))))+x1))+(((-601537.437520+(((((x1aqx2)*(x2aqx3))+((0.000000+x0)+(x3-0.000000)))*(-0.000027+((x0+x1)*-0.000000)))*1.138379))+(((x0+x1)aq(7.415000*x3))*6.357336))+((-0.000092*(((((x0+x1)*5213.059960)+-1965.187303)*(19.329000+x2))aq((x3*x0)-(x2*x2))))+-10.136113)))*0.002702)+((((((x1aqx2)*(x2aqx3))+((34.996144*((((x2aqx1)*(x3*x0))*-2.955003)+7.629045))+-87.699248))aq(((36545.668769*((-0.051384+(x2*0.438604))*((x0-x3)*(x0aqx3))))+-21273.111437)*(((-20.271257+(((x3aqx2)+(x0*x0))*-7.310468))aqx1)+(18.652000+x1))))*4.787121)+(((((((((-344216334765.696045*x1)+1460238217639.729004)+-1965.187303)*(19.329000+(-575682.074174+(127447.084962*x0))))aq((((-1695791401.528896*x3)+1449077320.274384)+-226653769.503353)-(((x1-x3)*-186181337.089127)+-727673184.064189)))*(-90487.891990+(90944.032141+((x0aqx1)*-442.798350))))*-0.000000)+39.514183)+((((((((x0+x1)*5213.059960)+-1965.187303)*(19.329000+(-575682.074174+(127447.084962*x0))))aq((((-1695791401.528896*x3)+7007339360.332936)+-226653769.503353)-(((x1-x3)*-186181337.089127)+-727673184.064189)))*0.000700)+(410.501062+(((0.004630*(x0aqx1))+(((-0.002215*x0)+-6.372286)+9.867576))*3.303610)))+(((((((x0+x1)*5213.059960)+-1965.187303)*(19.329000+(-575682.074174+(127447.084962*x0))))aq(((378197463.798948*(x3*x1))+-226653769.503353)-(((x1-x3)*-186181337.089127)+-727673184.064189)))*-0.001407)+((9.877288+(0.000000*((378197463.798948*(x3*x1))+((x3*-1695810276.684234)+1449093071.594038))))+((((165862.351899*(x3*x3))+(292953.582643+(x3*-639769.955317)))*-0.000000)+((0.001196*((14.553000aqx3)aq(x0*x2)))+(((x2*x2)*-0.000319)+((x2*0.000676)+9.871459)))))))))))
sbp,1030_ERA,ok,4,200,0.171058,1.689938,387,2008.06,,-11722.531911+0.092192*((((-6.285213+((0.240305*(((((x0*x2)-(-56.886000aqx2))aq((x0-x0)-(66.252000*x1)))+(((x3-x3)+(-45.115000+x0))-((x2*x0)+(x1*x1))))*((-0.052079*(((-39.102000+0.000000)aq(26.396000*x0))aq((x3*x1)+(-11.331363+x3))))+-0.675618)))*0.522215))+(0.065227*(((-8.074000-x2)+(x1*x0))+((x3-(15.758151+(0.002915*(((-17.202157*x1)+-375.834222)*((x0*x1)*(x3aqx3))))))+((((((x0*x2)-(0.000000aqx2))aq((x0-x0)-(66.252000*x1)))+(((x3-0.000000)+(0.000000+0.000000))-((x2*x0)+(x1*x1))))*-0.637798)+-41.469000)))))+((0.278194*((((((((x1+0.000000)aq(x3-x3))aq(-55.341648-(-61.381000+x1)))*-3.444831)+457206.158386)+(0.000019*(((143971869.513098+(77237565.381167*x1))aq(46.698976-x3))aq(-1857.113137+(-57.491550*(-45.115000+x0))))))+(-0.072891*(((211.951333+(-433.422529*(x3aqx1)))-(x1aqx2))aq((x2-x1)-(x1*x1)))))+((-19.109429+((((x1+1.964000)aq(60.098804-x3))aq((x1*x1)-(-815.673312+(-113.404627*-7.710601))))*985.231104))+((((x1+1.964000)aq(60.098804-x3))aq((x1*x1)-(-815.673312+(-113.404627*(x1-x0)))))*-23255.017005))))+((((-0.001677+(0.008902*(((x1+1.964000)aq(x3-x3))aq((x1*x1)-(-35.569701+41.187338)))))aq((x1*x1)-(-815.673312+(-113.404627*(x1-x0)))))*25654.074330)+((((((2.570111+(-4279956.685153*(x3*x0)))+(-320481987.918340+(331474789.400023+(x3*-33464803.782051))))aq(836.083014+(82.300741*(x1-x0))))*(-0.190177+((40.462544aq(x2-x1))*0.015197)))*0.000007)+(((((116736724.619677+((x1aqx2)*1401169332.848114))+((7370309358821.450195*(x0aqx3))+-285123034063.824219))aq((((-59.139107*x2)+440.528336)+(3.472417*(x1*x1)))-(776.874572+((x0aqx3)*-414.825489))))*0.000000)+(((((x0*x2)-(-56.886000aqx2))aq(((x2*-221.430316)+2789.772007)-(66.252000*x1)))*0.387259)+((-0.830139+(((-103408769726534439703903160261496545419553684170124008673757004946940231369621504.000000+902717669192930438680175689167441336729600.000000)aq(20390896735690181140275133273751857962011568278480058935254937393881717669888.000000*x0))*-0.000000))+(-1.221022*(((x1+1.964000)aq(x3-x3))aq((x1*x1)-(-35.569701+41.187338))))))))))))
sbp,1089_USCrime,ok,13,47,0.253054,30.093729,411,2010.37,,1515.441402+-0.000068*((((3415.834085+(108.989173*(((0.010544*(x5aqx8))+(-31.660012+(-0.000071*(((x7+x0)+(x2*x10))*((0.118806*x12)+-274.735840)))))*(((498134707.875642+(-4412249.618629*x3))*(-3281356395.103507+(5739109.511832*x6)))aq((230145971929234688.000000+((3985659587563449344.000000+(x3*33302698060971484.000000))*-0.029095))-(-3985659587563453440.000000+(x3*33302698060971484.000000)))))))*((((x1*(x12aq(93.075669+(((x2aq4270.296000)*(x1-x5))*3023.982435))))*0.488347)+((((x10*x2)-(565.632962+(0.620362*((0.000000-x1)-(x6aqx2)))))*-2.496191)+((0.286298*((180.723372+(x8*-3.145858))-((x0+x12)aq(x5-x10))))+-313.986820)))+((((x12*x3)+(97145.172099+(1.097517*(((x7+x0)+(x2*x10))*-76.160528))))*0.006177)+(((11.886992+((((0.000000+x7)*286963794987909.000000)aq((x7+x10)-(38.243243*x8)))*-0.000000))+(988284617228.122803*((x5*(-3281356395.103507+(5739109.511832*x6)))aq(((-3555567573963978.500000*x6)+2532953997759394816.000000)-(-34758890668852594606080.000000+(x7*34202042898969997312.000000))))))+((0.000000*(((x0+0.000000)*286963794987909.000000)aq((x7+x10)-(x0*x8))))+((42.472646+(0.000000*(-2908593330.258829*(x6aqx4))))+(0.028508*(((-0.111084*x0)+21.202380)*x8))))))))+((4378221.108161*(((1.717233+(45375.351673*((x5*(-3281356395.103507+(0.000000*x6)))aq(x5-(-3985659587563453440.000000+(0.000000*33302698060971484.000000))))))+((((x5*(3281356566.082100+(5739109.511832*x6)))aq(1678261416047.062988+(-14479595739.546082*(x1-x9))))*-0.002236)+(10.977082+(-0.000027*(((21.597256*x3)+640527.172503)+((x8+0.000000)*5.925833))))))+(-0.004231*(((((-2738.210419*-59.921465)+447609.366957)*x6)-(-35399344.193589+(((x0+0.000000)aq(x5-x10))*21791885.824639)))aq((x7*x6)*(((-2.609680*(x1-x9))+((-2.451460*x9)+344.388963))*x3))))))+((-0.000043*(-890554461829.571167+(-11249503200760476047511706773055193576689868478611456.000000*((-0.000000+(0.000000*x0))aq((x11*2025210265770471216709795577856.000000)+-55031896615490978953890524823552.000000)))))+(((((x0*x6)-((-35.824502+((0.000000*x6)*0.999783))-4372.944000))aq((x7*((-481.458401*(x12-1001.156052))+-55.547217))*(((-2.609680*(x1-0.000000))+((x6*-3.190290)+2034.275808))*x3)))*-193100043791.707916)+(((((-185960708058.155304*(x5aqx8))+128820644957.437622)aq(((x7*4966578.509358)+-4866577571.631542)-(-3985659587563453440.000000+(x3*33302698060971484.000000))))*1558041177.546800)+(((((13490012805645931118592.000000+(-66313527155246841856.000000*x10))*(-17364721269010444.000000*x10))*-0.000000)+-386317.836181)+((((x12-x8)*-5.027651)*((-0.695310*(x12-x8))+678.507192))*0.259291))))))))
sbp,1096_FacultySalaries,ok,4,50,0.885738,1.452047,565,2005.15,,19954522062.418610+-0.000000*(((((-16588221898.502804+(31463553985220320.000000*((((82291.045347+(-64687.374622*(x2aqx1)))aq(179.155652+((x1aqx2)*-206.686430)))*((332.476531*((x2+0.000000)aq(x1-x3)))+-2107.313120))*((-0.000000*(((x3*-110088527722.457977)+465657351188343.187500)*((x3aqx2)+(x2aqx1))))+0.000000))))+(((-0.800846*(1250821477549763985408.000000+(((x2+-249741212335901.187500)aq(12153365.286320+(x1*-170277.885198)))*0.000030)))+1001715519783963459584.000000)*(((((-64687.375350*(x2aqx1))+(((x2aqx1)*64687.375350)+-0.000000))aq(179.155652+((x1aqx2)*-206.686430)))*((332.476531*((x2+0.000000)aq(x1-x3)))+-2107.313120))*((-0.000000*(((x3*-110088527722.457977)+465657351188343.187500)*((x3aqx2)+(x2aqx1))))+0.000000))))*((((-1.000000*(-611.379880*((-226951500182826.125000+(-0.000000*-766247770432944429179173513575154591809369561091801088.000000))+(((1393796574908163946345982392040522594123776.000000*-0.000000)+-146.128770)*((x1aqx2)*x1)))))+-454721693658355776.000000)+(((((((x1aqx3)*-5720882.833242)+6115749.227572)aq(179.155652+((x1aqx2)*-206.686430)))*-181.573545)+((-1087994.952187*(((x1+x1)-(x3-x1))+((0.000000-x3)+(0.000000-x2))))+6678847150.754022))*0.714286))*((-0.000000*((((((x1aqx3)*-5720882.833242)+6115749.227572)aq(179.155652+((x1aqx2)*-206.686430)))*-181.573545)+((-3.224984*((-63956748.842666+(x0*-104791.972940))*((x3aqx2)+(x2aqx1))))+((134891.419046*((x3-0.000000)+(314.680000-x2)))+(8742995426.220957+(-9193731221.967253*(x3aqx3)))))))+((-0.000000*(((((x1aqx3)*-5720882.833242)+6115749.227572)aq(179.155652+((x1aqx2)*-206.686430)))*((((x2+0.000000)aq(x1-x3))*191.970632)+((250.211258*x0)+-1269.931502))))+(((((0.000000*(x1aqx2))+-0.000000)aq(179.155652+((x1aqx2)*-206.686430)))*560511.844284)+(((((-0.001379*x2)+0.135195)aq((-287.974961*x2)+28229.619421))*0.000149)+((0.000000*((0.000000+x0)aq(x1-x3)))+(((x3aqx2)*-0.000000)+(-0.000005+(0.000000*x0))))))))))+(((0.000000*((-6721971368902216646656.000000+(((((x1-x3)*-198018348.399320)+1841570513.837256)aq(145840.637108+(-173866.518234*(x1aqx2))))*-5663754837098392.000000))*(((248876683856117177163138964914176.000000+(-125935574448374664549914241925120.000000*((x3aqx2)+(x2aqx1))))*((332.476531*((x2+0.000000)aq(x1-x3)))+-2107.313120))*((-0.000000*(((x3*-110088527722.457977)+465657351188343.187500)*((x3aqx2)+(x2aqx1))))+0.000000))))+250628957401355649024.000000)+(((((((((2117862296933685760.000000*x2)+-90866614586677772288.000000)+(90866614586677821440.000000+(-2117862296933686272.000000*x2)))aq((23361.397142*(x1aqx3))+-25732.422741))*(-0.000000+(0.000000*(1622710728095109.750000*(x1aqx3)))))*-26756093207599835831599104.000000)+((1250821477549763985408.000000+(((x2+-249741212335901.187500)aq(x1-51.598750))*0.000030))+((((492847670497281489376951512336515830120448.000000+-90866614586677772288.000000)+(-3138397432969853213532231722973608524906509412145818135309582336.000000+(x2*73147807105275987479830905480473635147102907228040910925201408.000000)))aq((49046967683132510175232.000000*(x1aqx3))+(-48179092850872493801472.000000+(x2*-99130727947348230144.000000))))*0.000000)))*1.175649)+((-0.016340*(((248876683856117177163138964914176.000000+(-125935574448374664549914241925120.000000*((x3aqx2)+(x2aqx1))))*((332.476531*((x2+0.000000)aq(x1-x3)))+-2107.313120))*((-0.000000*(((x3*-110088527722.457977)+465657351188343.187500)*((x3aqx2)+(x2aqx1))))+0.000000)))+(((((444.231653+(1939.777991*x0))*((x3*x3)aq(-54.859000+x1)))*((1362753720302464322169208832.000000*(x2aqx1))+-1636432958708587084730335232.000000))*-0.000000)+((-1357450430.222241+(((16099267936270645095762257653811642368.000000+(-3684666871789221517908896378026721280.000000*x0))aq((-287.974961*x2)+21908.202051))*0.000000))+((((81697915751549.250000*(x0*-0.000063))+7636514912.252436)aq((-0.644314+(x3*0.013963))*(x1--4652355923.407953)))*-2756945.030559))))))))
sbp,1191_BNG_pbc,ok,18,200,-3.325963,2141.584391,497,2006.01,,-8070.692024+222.382710*((((3.832098+(0.000011*((13634.261065+(-0.000388*(x11*(997029.633136+(x11*-4178.598866)))))-(((((-23899909025836.003906aqx3)aq(x9-x15))*0.000000)+(-3151.687149+(((x14aqx3)aq(x9-247.466076))*861.967167)))+((0.000848*(((x12aqx17)+-1017.288920)*(43436.575454+(-164.036185*x15))))+-3569.093744)))))*((((-16716.324062+((((x0+x8)+(x15aqx8))aq((x15+x3)aq(x5+x0)))*22072.053599))+(((x13+x3)+(x10*23668.536000))-((x7*x1)aq(x17-x11))))+(-4280.270813+((((((x8-x15)-(0.000000aqx8))-((x0*x15)*(x16*x9)))aq(((x5+x9)*(x7+x10))-((x9-x14)-(x10+x13))))*((69582.372306+(-69582.740350*x0))+(((0.000000-x8)+(x0*x1))-((x2-x6)-(x17aqx2)))))*0.269049)))*(((0.627202+((0.000033+(((x6+x3)*(x3-x5))*-0.000006))*0.000035))*19002.212861)+(-11918.227061+(((((x12aqx17)+(x0*x15))*((-0.007730+(0.000001*x12))*(x8aqx14)))*0.000005)+((-0.000000*((x14+x17)aq(x7*x15)))+((((x5+x0)*(x16-x14))*-0.000000)+0.000000)))))))+(((((((-291176616297.808960*((x10-x7)aq(9.141561*x15)))+((-564695929.991299*(x16*x1))+162311047138.010742))+(((-43560560676.161331+(5100724375.968184*(x7*x1)))+(35917061483.865646+((x8aqx11)*-12332506930.025394)))+((-137809100803.533142+(-6798017459.117723*(x0*x1)))+(x3*x2))))+(((((x17*411305723121462738944.000000)+((-411305723121462804480.000000*x17)+-327680.000000))*-73628.191743)+48061515075.843277)+(((x14aqx3)+(x11*x1))*((((x0*27208778.328433)+-5600544.467880)-x14)+(x16*x1)))))*(((((((x8-x15)-(-2192.925212aqx8))-((x0*x15)*(x16*x9)))aq(((x14*3430.364366)+-448481.164800)-((x9-x14)-(x10+0.000000))))*0.000000)+(0.000000+(((x9-x15)*(31522.699348+(-3732.927059*x8)))*-0.000000)))+(0.000000+(((((x8--340956.410449)-(x8aqx8))-((x0*x15)*(x16*x9)))aq(((x5+x9)*4.300192)-((-502178.316005*x0)+1266.428201)))*0.000000))))*0.605104)+(-0.311852+(((0.000182*(((((0.000000-x15)-(x8aqx8))-((x0*x15)*(x16*x9)))aq(((x5+x9)*(x7+x10))-((0.000000-x14)-(x10+x13))))*((((0.000000*x5)+20119.975783)aq((x2aqx8)-(x14*x11)))+(((0.000000-x8)+(x0*x1))-((0.000000-x6)-(0.000000aqx2))))))+(5.033303+(((767.899962+((x7*x1)*-4472.908315))*((0.000000+(x17*-0.000000))*(31522.699348+(-3732.927059*x8))))*7226419385045108028927377408.000000)))*(((((((x4*-0.095182)+0.320604)+(0.293076+(-0.081323*x3)))*3.622237)+-0.723933)*1.043669)+(-0.095142+(22.263172*(((x12aqx17)+(x0*x15))*(((-6444127492.176729*x7)*-0.000000)+-0.000002))))))))))
sbp,1193_BNG_lowbwt,ok,9,200,0.47307,586.696782,521,2005.41,,1595291.472111+0.000000*(((((-4676295214194862.000000*((((0.000000*(((x0*x2)*2911557731446177280.000000)+60494130819797516288.000000))+((((x2+x6)*(x2-0.000000))*1329.663607)+-4253008.376056))+((((x8-x4)*84031234768323008135859027541441536447217664.000000)+-168472580239755490708262862244773667027288064.000000)*((x2+(0.000000+(x2*-1.000000)))*(0.000000+(-0.000000*(x5*x8))))))aq(((((-142785266566145431271512236621824.000000*(0.000000-x2))+-16678404204434088522171588802510848.000000)aq(((x6+x4)+(x8-x4))-((755.372000+x3)aq(x0aqx3))))*0.301616)+-44.325078)))+2301862.119161)*(((((-1196.395000*x0)+((((x7*x3)*169.987839)+-148.354520)+(133.979448*((x8+x5)aq(x3*474.835000)))))*0.000849)+((-10526555.408279*((((-636.272708+3432.736666)+(2448.465821+-2844.439000))+(((x2-x8)+(x5*x8))*((x2+x6)*(x2-0.000000))))aq(-1178450488748452.000000+(((x7+x2)aq(x4-x0))*17301278369453.931641))))+((((((1145.046000*x1)*(x6+x1))*((1004027827051.117554+x2)aq(x1*x1)))aq(((x6*-171728809648636.562500)+-3804067635032347.000000)-((755.372000+x3)aq(x0aqx3))))*213.070755)+1153.074585)))*((((-1196.395000*x0)+(((((x8+x5)aq(x3*474.835000))*132.949364)+(-476.118894+(221.577407*(x3+0.000000))))+(133.979448*((4.040078+x5)aq(x3*474.835000)))))*0.000883)+(((((8334563959132.906250+((x2*x1)*-2079314075.590071))+(x5*x8))*((x2+x6)*((30314.163117*(x2-x1))+-3038050.236989)))*0.000000)+((((((x0*9553979776732402133556032780107776.000000)+-19299276192643396434126641085546496.000000)+-16678404204434088522171588802510848.000000)aq(-35049568420968920657698140998074368.000000+(346070283559937970432726284632064.000000*(x2+x0))))*0.004953)+((((2356920410587069.500000+(36543988271.046600*x5))+(-893565811560.196655*(x5aqx1)))*0.000000)+-53542.947774))))))+((((((((((x3*1570426285756574369769227896766857216.000000)+-1953979853080538449030304470870786048.000000)+8960711019226767485488825177735168.000000)+-16678404204434088522171588802510848.000000)aq((-293079005521031982162957918273536.000000*(x3-x2))+-34004376093879343040796408632311808.000000))*7.041023)+-9637.211253)*(((-16926253242800194556418794493895569421734248448.000000+(14363143300795547656076887326720.000000*(1178450488749243.750000+((x8-x4)*352.906989))))+(-11755405820850135790810128284202917567660032.000000+((((x2+0.000000)*(x2-0.000000))*(24090090412612808.000000+(-9943019772663012.000000*x0)))*77298240122745155223552.000000)))aq((((((1145.046000*x1)*(0.000000+x1))*((x6+x2)aq(x1*x1)))aq(((x6+x4)+(x8-x4))-((755.372000+x3)aq(x0aqx3))))*0.301616)+(((((x2+0.000000)*(x2-x6))*(24090090412612808.000000+(-9943019772663012.000000*x0)))*239981269310.623047)+-56365471308338762174266949500928.000000))))*0.000000)+(((-4020013118597.754395+(-0.071367*((((-636.272708+(x2*-1.495437))+(-780.209473+(0.000000*0.014742)))+((-588265874297533759488.000000*(x2aqx0))+57450520395428032151552.000000))aq(-552099638340787.937500+((x2*x1)*225840889913.716644)))))+(((0.005394*(((7.649156+(-5.254973*x8))aq((x8-x0)*(x3+x4)))*(((x1+-38.137000)--5.541136)aq((x7-x5)*(166.134000-x4)))))+((0.000000*(((-865924318626836693139504642655989203468288.000000*x4)+229584272263899540869378104246501537480704.000000)aq(x3*474.835000)))+((((1004027827051.117554+x2)aq(x1*x1))*0.000000)+-1217.506481)))*3301992707.131367))+((36054.036197*(((-306.388891*(((x3*32403219.266429)+-66535599.266457)aq(27322.174221+(x3*-13305.988192))))+-746080.166773)*((30057024324233617664695599104.000000+(1079622387513979750394600882176.000000*(-25855.066814+(-550587.856955*x5))))aq((-293079005521031982162957918273536.000000*(x3-x2))+-34004376093879343040796408632311808.000000))))+(((((((x3*1570426285756574369769227896766857216.000000)+-1953979853080538449030304470870786048.000000)+8960711019226767485488825177735168.000000)+-16678404204434088522171588802510848.000000)aq((102471017749644654396884128614055936.000000+(-752243048769453531053381572886528.000000*(x7+x2)))+-34004376093879343040796408632311808.000000))*-635376.804711)+-3948418910602.444824))))))
sbp,1196_BNG_pharynx,ok,10,200,-0.12349,328.916479,357,2021.07,,26280.921426+-76.098137*(((((-0.153333*(((-0.000016*((((x5*x9)*239097.794118)+(-13053.455244+(0.000000*x9)))+(((x0-x3)aq(x5aqx6))*19566.011625)))+316.628295)+((((x9aqx2)*(x9aqx7))*-8.664559)+(0.316379+(-1.154999*((x2*x1)*(x8-x2)))))))+(((0.000333*(((0.153694+((x7*x2)*-0.539208))aqx0)*(3813.014119+(74.962748*((0.000000aqx9)-(x4aqx0))))))+(0.122927+(-0.346499*(((x1*x5)*(x0+x7))aq((x0+x6)+(x3+x1))))))+((0.000002*(((x3+x8)-((-30828.114169*(x8aqx6))+21981.050988))+((-4481.320782+(406556.148777*(x5*x9)))aq(x0+x7))))+((0.001137*((94.803180+(-108.944424*(0.000000+x7)))*((x2*x1)*(x8-x2))))+((((x2--75.614896)aq(x6-x2))*0.002496)+(-0.294799+(((x5aqx3)aq(x2*214.919000))*-0.175403)))))))*-6.977138)+((-0.004636*((((((-7156.264734+((x0+x7)*2319.008658))*(-2586.645455+(775.914179*(x0+x7))))*0.000001)+-12.669120)+(0.043733*(((0.153694+((x7*x2)*-0.539208))aqx0)*(-2586.645455+(775.914179*(x0+x7))))))*(20.672883+(((-742.620763+(((x0*x2)*-0.026722)*-29905.123768))*(-2586.645455+(775.914179*(x0+x7))))*-0.000006))))+(((((-44941060644174718038426513745979782675149357056.000000+(-564742148094952961438087557555421184.000000*(((x3*0.065071)+-79578017677.245743)+((x3*x3)*-0.028690))))*((17003341830467167977472.000000+(0.000000*-0.000000))+(((-272.374490+(318.423358*x1))*(-0.000014+(x9*-0.095217)))*((1945274424672906617271625973760.000000*(x5-x8))+5568303395594819436189950410752.000000))))*-0.000000)+-0.159068)+(((0.113040+(((94.803180+(-4686.655272+(x9*20211.493723)))*((x2*x1)*(x8-x2)))*-0.000097))+((0.000000*((((22806802098193262479275583966334156800.000000*x6)+-32949854526901514754841105041362780160.000000)*(-0.000014+(x9*-0.095217)))*((1945274424672906617271625973760.000000*(x5-x8))+(4779257903862172023401693480747008.000000+(-16253072099748647182500950198714368.000000*x6)))))+-0.039148))+(((((((x2*51173.705396)+-27186.030993)*((914.764836*x7)+-881.146917))*0.000457)+-4189.780387)*((-1012.453167*(442862861750.777161+((x0+x6)*-195142122636.339111)))+(((195142122636.339081*(x0+x6))*-1012.453167)+448377906990502.437500)))*0.001265))))))
